datazone,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01013299,8,10,11,13,9,15,16,7,24,14,13,15,13,11,9,10,8,15,11,7,17,9,10,13,10,16,13,12,23,3,19,21,19,5,10,4,9,8,14,8,20,9,17,12,15,19,19,18,24,28,24,21,11,14,25,25,18,23,14,12,16,20,12,5,5,9,13,7,9,14,8,9,7,8,3,4,7,6,7,6,9,6,6,3,3,1,2,2,1,2,7
S01013300,6,5,7,4,5,7,5,2,4,3,10,2,7,11,5,10,3,9,5,5,8,6,3,9,3,3,7,7,8,1,2,5,9,13,3,9,8,2,6,4,4,8,11,6,6,4,15,9,12,8,12,10,6,12,8,7,10,15,9,16,7,11,7,9,4,13,7,7,6,7,9,12,11,2,6,11,7,10,6,5,3,5,5,5,3,3,1,0,0,1,1
S01013301,3,4,5,4,4,1,2,6,7,12,2,8,6,8,7,7,4,9,3,3,4,6,3,7,5,3,5,6,5,5,3,7,6,4,7,7,6,4,12,2,6,6,6,3,6,7,3,5,11,5,9,5,7,11,6,4,10,6,9,6,4,6,7,11,4,9,9,3,8,3,15,8,2,7,7,2,8,5,2,2,5,1,6,1,2,1,0,3,1,2,0
S01013302,6,4,5,8,2,3,6,6,7,4,3,3,7,5,8,5,1,9,8,3,5,4,11,8,14,7,1,3,6,3,8,13,8,8,12,5,5,7,2,3,3,3,14,9,6,10,7,11,12,10,9,16,7,10,10,14,14,9,5,5,16,5,10,9,6,4,9,11,9,10,11,14,7,5,2,3,5,6,3,4,3,3,4,1,3,3,4,1,1,0,0
S01013303,9,5,6,3,7,10,10,15,4,0,17,13,8,10,8,7,12,7,9,6,13,5,5,7,5,17,13,1,15,7,8,9,5,1,2,13,11,9,12,7,6,9,6,10,11,21,20,14,12,12,16,12,20,17,5,16,17,19,6,10,5,11,8,6,11,9,13,10,11,11,27,19,14,10,17,21,6,12,9,13,6,15,3,5,4,7,5,3,3,3,4
S01013304,15,16,14,9,8,20,18,12,10,14,7,16,4,11,3,1,9,10,9,18,15,3,16,17,13,22,24,6,11,20,10,16,10,20,11,21,14,14,8,24,4,12,17,14,17,11,15,6,12,17,14,16,12,17,22,16,16,14,12,16,8,9,4,7,12,6,3,11,7,2,12,2,6,3,4,4,2,4,6,10,1,4,4,3,4,2,2,1,2,0,1
S01013305,13,8,12,4,13,12,9,3,9,8,17,5,10,9,11,9,6,13,13,13,12,19,13,14,7,14,14,9,11,15,12,9,17,18,17,22,13,10,13,15,20,5,14,12,25,15,15,16,14,13,15,15,13,10,10,9,12,7,9,14,10,11,10,10,8,12,12,7,7,9,11,6,9,10,15,4,4,6,5,1,6,8,5,3,1,3,3,1,2,0,3
S01013306,19,6,12,11,10,21,25,11,11,9,17,16,9,6,6,13,15,8,14,24,16,15,12,14,30,13,21,19,18,14,20,26,14,21,17,10,14,17,11,19,15,11,9,14,16,19,15,18,9,5,16,17,26,17,10,12,17,10,8,13,14,7,9,7,7,6,11,8,13,1,12,7,14,7,5,6,7,3,1,1,4,2,1,1,0,0,0,1,0,0,1
S01013307,21,20,13,9,15,10,21,15,23,14,17,17,8,18,10,16,11,8,5,7,16,11,17,13,17,17,25,10,14,29,24,20,14,20,34,19,26,17,12,17,14,22,23,9,22,6,5,6,13,11,11,10,6,19,19,10,11,14,8,8,7,7,7,6,11,10,10,9,8,4,13,9,6,6,3,5,8,4,5,4,4,2,3,1,3,2,2,0,0,0,1
S01013308,15,9,9,18,12,10,12,15,21,15,20,11,24,26,21,17,18,12,12,17,15,24,16,16,12,11,31,9,12,17,13,17,17,15,13,15,14,20,13,14,9,8,24,12,15,21,12,22,12,12,7,17,15,11,8,4,9,7,5,14,8,11,6,6,4,3,8,10,12,3,5,7,12,4,8,6,6,7,9,3,4,4,10,7,6,6,6,5,4,7,27
S01013309,13,10,8,14,9,8,10,5,6,2,14,11,12,8,11,9,13,9,14,11,4,18,9,7,16,4,14,9,11,10,12,11,14,10,6,9,7,10,10,6,6,8,14,6,9,12,6,11,17,7,15,8,10,11,10,13,12,15,8,9,6,3,2,8,6,6,3,1,0,5,10,4,4,6,1,4,3,0,0,4,2,0,1,0,1,0,4,2,0,0,3
S01013310,9,3,7,10,5,6,12,8,6,6,4,15,8,12,6,14,6,10,12,9,17,19,10,4,12,0,4,8,8,2,10,6,13,10,3,7,8,10,10,6,8,10,4,9,8,10,19,10,8,11,7,7,9,13,6,5,5,8,4,4,8,8,8,6,6,2,7,9,7,7,4,2,3,5,2,6,7,2,5,6,2,5,0,3,1,0,0,2,0,2,1
S01013311,10,9,9,12,11,11,7,15,5,12,18,9,13,15,9,9,10,16,18,12,7,8,10,5,12,16,18,4,10,9,11,2,14,3,10,13,12,8,14,8,11,15,13,9,3,9,13,10,12,9,20,11,20,3,10,10,9,11,8,7,8,10,12,8,6,6,9,12,10,12,13,11,7,0,6,10,3,6,4,3,5,2,0,4,0,0,2,0,1,0,2
S01013312,7,6,14,16,7,12,6,7,14,16,7,22,14,21,19,13,14,14,7,16,17,9,14,14,27,23,10,20,13,5,7,13,10,10,3,17,15,27,12,15,13,11,20,23,14,10,11,22,18,22,21,14,15,18,14,13,17,6,7,20,8,13,9,5,15,11,6,7,10,11,16,9,12,6,8,9,3,9,5,11,9,5,6,3,5,3,5,0,0,1,1
S01013313,7,9,7,7,5,4,5,14,14,6,14,10,8,9,6,18,12,3,8,5,11,13,8,8,13,10,9,14,15,5,1,20,10,8,10,3,5,19,12,13,12,4,15,7,17,2,10,3,13,9,12,11,6,14,4,8,14,5,9,8,5,1,3,6,9,7,4,6,8,6,6,8,2,9,11,5,6,5,5,3,2,3,2,3,3,2,1,2,1,1,0
S01013314,8,6,6,7,8,7,4,5,4,8,13,10,5,10,7,8,11,14,8,8,12,10,12,9,3,9,10,12,9,10,13,5,7,12,7,10,4,12,6,10,8,6,8,9,12,12,11,3,9,7,12,9,12,13,8,7,5,10,11,3,8,8,9,5,9,7,2,12,5,5,5,15,9,9,13,6,6,3,3,7,5,7,1,4,0,2,1,2,0,0,6
S01013315,10,17,11,15,10,25,18,21,14,17,19,15,17,14,14,11,12,8,14,7,4,7,2,8,4,7,5,6,6,6,14,13,11,9,15,9,20,16,15,14,15,15,11,19,23,13,24,24,29,11,23,8,9,10,7,12,6,4,6,4,6,2,5,4,4,1,7,6,1,2,3,2,4,1,0,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0
S01013316,4,5,4,7,3,8,9,7,11,10,2,4,5,8,10,4,3,11,2,2,6,7,4,3,4,5,4,4,3,4,6,10,11,4,6,9,11,2,3,9,4,1,12,4,7,3,8,12,8,13,9,14,11,7,7,7,5,9,16,5,10,13,14,9,10,15,10,12,17,9,17,14,11,8,7,10,9,4,1,4,4,8,6,5,3,0,3,1,1,2,3
S01013317,3,4,5,3,3,5,4,6,5,2,7,5,5,6,3,3,1,1,5,3,7,1,6,2,12,6,6,10,2,4,5,9,6,0,5,3,1,6,4,6,4,3,6,5,4,4,13,6,6,4,3,9,5,8,17,11,10,17,13,12,8,8,4,9,7,9,5,11,6,19,14,8,9,8,5,9,9,12,1,3,5,5,1,6,2,0,1,1,1,0,1
S01013318,9,4,6,11,3,5,9,6,3,7,16,8,11,13,6,10,7,8,5,7,5,2,5,9,6,6,7,2,8,12,1,3,8,4,8,12,13,10,12,9,6,15,11,10,17,11,7,8,9,11,13,17,12,8,3,9,15,4,6,2,4,8,6,5,6,14,3,9,5,9,6,12,8,9,4,3,4,2,2,1,4,0,1,0,3,0,3,0,0,0,1
S01013319,2,7,7,4,3,10,7,7,2,13,12,7,6,9,9,2,6,10,12,3,4,3,8,9,6,4,9,6,7,7,11,8,4,6,2,12,12,3,7,8,13,4,1,11,6,8,10,16,15,16,12,18,14,3,15,8,10,12,2,11,5,7,4,2,7,4,6,7,2,3,3,5,4,6,5,2,3,2,0,0,5,0,1,2,0,0,1,0,1,0,0
S01013320,9,10,13,8,19,13,20,22,13,15,23,7,21,12,20,15,11,18,8,9,12,16,16,8,12,19,5,5,10,5,11,12,10,11,17,16,35,23,18,19,23,18,22,17,23,20,31,20,16,11,30,10,12,16,21,11,13,13,16,4,13,5,6,4,6,3,5,8,9,9,3,2,3,2,2,0,0,3,1,1,2,0,0,0,1,2,0,0,0,2,1
S01013321,4,2,7,4,3,5,4,5,4,6,0,1,0,2,4,2,4,1,2,2,1,1,5,1,5,10,7,11,6,5,7,3,6,5,17,3,5,7,6,6,5,4,3,5,7,4,6,8,10,7,6,11,5,7,2,4,9,9,9,9,4,5,9,5,6,2,9,1,7,6,6,5,5,6,7,3,4,2,2,2,2,6,1,0,1,3,3,1,1,3,2
S01013322,14,6,6,6,6,11,10,11,10,12,9,13,4,11,17,8,9,10,14,8,7,15,13,10,8,14,19,11,6,9,7,13,9,1,9,5,0,12,7,10,9,8,8,5,2,10,7,4,6,13,9,21,8,8,11,12,16,16,13,12,10,13,13,11,12,12,7,7,8,4,12,14,1,0,8,4,7,2,5,5,10,5,6,5,5,8,1,5,1,4,20
S01013323,8,12,10,10,10,12,12,8,11,12,8,3,15,11,9,7,12,6,8,2,6,13,13,13,16,9,19,14,9,9,8,5,11,9,10,7,17,6,13,12,7,14,1,12,7,12,16,16,12,23,14,13,12,5,17,15,24,14,19,17,9,11,13,6,12,9,10,10,10,9,10,14,6,3,10,6,7,2,1,10,6,4,1,3,5,1,1,1,2,1,1
S01013324,7,7,11,9,17,6,12,6,4,16,8,11,10,9,11,14,6,9,6,12,8,6,7,9,13,9,16,5,14,8,11,16,8,5,12,3,7,6,4,13,4,10,6,6,4,6,5,14,6,17,4,6,5,5,7,11,8,11,6,16,6,5,2,8,6,4,6,5,5,6,10,8,5,5,3,2,5,1,2,3,2,1,2,1,0,1,3,0,0,0,1
S01013325,14,12,17,20,15,10,21,18,19,16,20,24,11,16,14,20,14,20,26,11,15,21,24,18,14,19,12,13,8,17,9,6,10,21,9,15,9,16,7,18,9,12,8,5,13,17,18,20,19,19,17,16,15,7,13,19,11,10,22,13,8,11,8,12,8,7,7,6,2,4,5,9,7,12,6,3,4,5,3,5,4,6,2,2,5,2,0,0,0,0,1
S01013326,5,2,8,13,5,8,12,6,9,8,15,6,13,10,6,7,10,8,4,7,0,4,4,7,11,5,8,14,7,9,7,12,3,5,5,1,11,9,9,7,0,9,5,7,6,11,2,2,12,0,11,6,7,4,3,8,9,6,9,5,6,8,3,2,7,4,4,0,10,5,6,7,4,7,0,3,2,2,4,2,1,2,1,0,2,0,1,1,0,1,1
S01013327,4,7,17,7,14,13,19,11,12,21,15,13,7,11,11,8,11,14,12,16,10,19,15,12,10,4,11,14,4,11,22,10,10,10,10,10,13,2,9,9,6,4,7,5,14,6,10,11,9,12,8,11,4,13,4,8,9,13,2,10,9,12,0,5,1,7,6,3,11,7,10,7,4,4,3,6,2,0,0,4,4,1,3,1,1,0,0,1,0,0,1
S01013328,9,12,11,6,7,20,13,8,8,12,3,6,7,10,7,6,10,7,6,10,9,8,7,10,10,15,15,9,4,9,12,1,9,0,7,14,11,9,11,3,6,5,6,8,4,7,7,12,11,6,12,9,6,8,12,5,11,8,12,8,5,6,6,5,3,5,5,5,4,3,8,7,6,5,3,1,3,4,1,5,1,0,1,1,1,0,2,0,0,0,0
S01013329,9,2,14,9,7,11,9,6,7,4,4,6,9,6,5,8,5,7,5,7,6,7,3,4,8,7,8,0,9,9,14,16,6,10,3,13,4,12,6,3,3,4,5,7,5,7,7,6,6,13,11,4,5,9,4,7,6,6,9,8,0,7,3,4,2,0,6,12,4,10,15,10,3,7,2,3,6,3,6,2,3,3,0,3,2,2,2,0,2,1,2
S01013330,13,10,8,11,19,11,14,19,12,10,6,12,18,19,6,12,10,9,15,14,11,17,22,20,16,13,14,14,22,29,30,26,29,21,27,11,17,18,16,18,5,26,20,19,16,10,16,19,10,15,11,19,23,16,15,17,12,19,14,10,13,8,9,10,8,4,4,4,3,6,3,6,5,3,4,2,4,2,0,0,0,2,0,3,2,0,1,0,1,0,0
S01013331,8,9,5,6,1,8,9,9,4,11,12,11,9,5,13,8,12,10,6,8,5,9,15,9,8,11,14,19,8,12,16,13,12,15,11,6,18,10,14,9,9,1,12,10,12,6,13,15,8,16,13,9,9,9,7,15,13,17,10,5,2,1,2,4,5,6,4,1,5,5,4,3,2,0,0,2,2,0,0,0,0,2,1,0,0,1,0,0,0,0,2
S01013332,5,7,4,4,5,6,10,8,11,9,8,9,15,8,8,12,5,5,10,10,9,11,4,7,10,5,4,10,8,8,6,8,9,8,9,7,8,3,14,10,6,6,15,9,8,4,11,13,14,10,8,8,6,13,3,11,10,8,12,18,10,12,7,7,4,9,10,3,10,9,6,6,5,9,4,9,4,0,6,5,0,3,2,0,2,4,5,3,0,2,0
S01013333,6,14,7,13,13,8,13,13,11,15,8,19,8,7,11,4,5,14,9,10,9,13,6,9,11,11,6,15,10,13,14,8,6,14,21,13,12,11,6,4,7,8,3,8,10,8,14,15,27,18,18,16,15,13,11,14,3,8,11,6,13,8,5,10,8,9,6,3,3,12,7,6,8,3,10,3,3,5,4,3,2,0,1,3,4,0,3,2,0,1,2
S01013334,12,10,11,12,13,12,9,13,9,13,13,19,7,12,12,10,8,9,7,9,10,16,8,13,11,10,16,9,9,11,15,12,11,9,8,15,19,8,8,8,10,9,6,19,5,14,11,20,23,10,16,13,3,5,11,10,7,6,6,2,9,8,6,5,8,6,7,16,5,11,10,4,9,3,4,0,5,2,3,3,1,3,3,2,0,2,0,1,0,1,3
S01013335,7,16,6,13,13,16,15,19,22,9,21,16,23,14,17,15,16,20,11,17,8,24,10,15,4,23,14,17,7,13,5,5,6,11,9,19,9,20,10,11,14,6,21,8,6,18,12,17,9,11,13,7,4,9,14,6,8,6,11,9,3,10,3,6,7,11,6,3,3,4,6,8,3,4,3,0,3,1,0,1,1,1,1,0,0,0,2,0,0,0,1
S01013336,10,9,14,4,14,15,15,15,14,15,11,13,23,19,13,15,13,13,14,12,7,8,9,10,1,14,15,12,8,7,14,11,12,22,12,13,4,1,9,19,5,13,8,13,14,19,6,13,19,19,14,7,9,12,11,7,10,13,11,17,11,5,9,6,4,9,7,4,8,7,5,3,2,7,6,5,6,1,3,1,5,0,1,1,1,2,1,0,0,0,0
S01013337,7,8,7,11,8,9,6,5,8,15,13,9,12,4,11,8,11,8,11,19,7,14,10,5,18,7,13,3,8,6,4,4,6,7,11,6,11,8,10,6,6,6,6,7,20,15,10,16,12,13,21,13,25,12,14,13,12,13,18,10,11,11,7,10,14,19,16,16,15,13,19,12,8,9,14,9,8,8,8,7,5,5,6,6,4,5,2,1,0,2,0
S01013338,3,7,2,8,4,9,5,8,13,12,12,17,19,12,10,15,11,9,13,12,8,5,9,12,6,3,0,1,4,4,3,5,3,2,5,3,9,5,8,12,4,9,15,12,6,11,17,21,16,15,13,16,11,15,13,6,12,7,10,6,5,3,2,0,1,3,2,0,3,3,2,1,2,3,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0
S01013339,5,9,2,2,4,2,6,1,5,5,8,3,6,5,13,7,8,6,6,6,6,1,3,9,8,5,5,2,4,7,7,2,6,9,11,5,2,8,6,5,5,8,7,7,5,8,5,6,10,8,9,10,12,12,11,5,0,8,8,8,6,1,12,8,5,6,9,5,8,4,14,7,11,7,7,4,5,4,4,0,5,2,1,4,1,0,0,1,0,0,2
S01013340,2,6,3,4,6,4,7,9,3,8,7,8,7,2,10,2,9,9,9,4,11,6,8,8,7,6,9,5,10,12,7,6,10,0,2,12,10,3,5,4,8,4,8,5,5,7,9,10,11,12,12,18,11,13,14,14,10,19,16,10,15,18,16,16,22,15,6,19,6,11,9,15,8,11,13,8,7,6,9,8,7,3,1,3,3,5,3,2,0,0,2
S01013341,9,9,5,9,3,11,8,15,8,4,16,6,13,11,7,16,10,10,9,16,5,9,6,9,14,11,9,15,5,13,11,9,20,12,14,18,8,10,6,22,7,19,16,18,12,13,23,20,24,20,25,16,19,29,10,21,20,16,19,13,13,13,10,12,14,12,12,10,17,19,8,11,8,9,5,9,2,1,5,2,5,3,5,3,2,5,3,0,0,0,0
S01013342,8,10,6,10,7,15,8,15,3,9,4,5,7,5,14,8,11,4,4,4,4,9,6,10,7,13,5,7,6,12,3,8,7,5,17,11,6,7,6,4,11,8,7,6,5,5,13,6,7,5,12,9,8,3,2,8,9,5,8,9,5,7,12,9,4,6,4,6,1,3,3,4,11,7,2,2,4,4,7,4,0,3,6,6,1,0,2,1,1,2,0
S01013343,9,8,6,7,11,11,4,13,7,14,7,11,8,12,4,3,4,3,7,13,2,10,15,5,7,11,7,8,15,11,7,7,15,4,10,9,5,6,9,13,4,10,8,2,15,9,10,7,7,12,13,14,10,9,17,17,6,5,5,9,7,13,8,3,9,9,9,7,7,6,7,9,5,3,1,5,7,2,6,6,2,1,1,1,2,1,2,0,2,1,1
S01013344,9,13,10,9,8,14,12,18,10,13,12,5,7,9,9,6,21,10,12,9,8,10,4,13,7,7,4,9,10,6,12,10,13,15,17,9,11,8,14,9,10,8,13,10,5,7,16,7,10,11,8,9,1,10,12,9,14,17,5,11,11,2,9,5,7,10,6,16,12,6,8,9,18,8,6,12,3,6,3,4,11,4,2,4,5,1,1,4,1,2,6
S01013345,7,10,9,6,10,7,10,8,10,14,15,12,9,8,12,14,6,8,11,22,3,6,11,4,12,14,18,4,12,11,9,17,12,13,10,5,14,19,5,9,6,5,11,16,18,13,26,4,13,2,13,3,5,9,11,12,7,11,7,12,7,8,11,11,11,8,12,9,6,7,5,10,3,7,1,1,3,2,4,2,1,2,4,2,1,1,0,1,0,0,0
S01013346,7,13,7,12,9,11,13,17,12,13,12,18,18,16,18,17,15,10,19,10,11,6,22,7,9,8,11,10,9,7,9,14,4,5,11,6,5,12,18,15,2,18,12,13,10,25,13,14,15,20,11,12,23,18,19,10,14,15,9,7,12,12,15,3,10,8,2,5,2,7,4,8,6,1,1,5,6,3,3,1,4,1,0,1,2,1,0,1,0,1,0
S01013347,6,7,13,8,5,9,3,7,9,0,7,3,3,8,3,4,5,7,2,4,3,3,5,2,5,12,6,9,11,10,7,10,11,3,9,12,9,18,2,12,3,18,11,2,9,12,11,5,11,17,18,18,9,12,14,17,14,13,14,10,16,9,4,8,5,10,8,0,12,8,8,10,5,2,4,4,4,3,6,5,2,5,2,1,0,3,2,1,0,0,0
S01013348,11,9,8,11,10,10,10,10,10,7,11,9,12,10,10,13,8,6,15,7,6,16,4,14,4,6,14,7,4,8,10,7,10,12,9,12,9,11,4,2,11,5,10,12,14,14,12,15,17,17,13,11,7,14,10,13,11,7,11,3,3,6,6,7,0,3,5,6,1,4,0,6,1,0,1,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,2
S01013349,10,13,15,13,15,15,12,15,15,8,3,9,12,5,5,2,1,6,4,0,8,9,19,20,9,25,12,18,25,15,34,19,16,45,41,26,26,12,13,14,19,12,12,12,22,16,6,12,5,15,6,7,16,8,8,11,19,2,7,10,5,4,1,6,5,2,4,4,1,2,2,0,0,2,1,1,0,2,2,2,0,0,1,0,0,0,0,2,0,0,3
S01013350,6,6,7,10,8,4,6,15,8,11,4,12,6,7,8,7,7,3,11,6,6,8,9,13,7,7,2,13,16,10,9,7,12,7,11,10,13,9,14,10,11,3,7,2,4,9,9,8,8,16,10,12,13,6,8,12,10,9,12,10,7,9,3,8,15,6,5,7,9,7,6,4,2,6,7,3,2,5,4,4,4,0,1,3,3,0,1,1,3,0,5
